match_id,date,team_a,team_b,elo_a_pre_original,elo_b_pre_original,elo_a_pre_rederived,elo_b_pre_rederived,elo_delta_a,elo_delta_b,elo_source_status
19900623_Czechoslovakia_vs_Costa_Rica,1990-06-23,Czechoslovakia,Costa Rica,1716.112,1614.779,1716.1122447374823,1614.7790791683929,-0.00024473748226228054,-7.916839285826427e-05,comparado
19900624_Brazil_vs_Argentina,1990-06-24,Brazil,Argentina,1872.193,1675.748,1872.1928202345775,1675.748095102841,0.00017976542244468874,-9.510284098723787e-05,comparado
19900624_Germany_vs_Netherlands,1990-06-24,Germany,Netherlands,1841.007,1810.219,1841.0071608941023,1810.2190493532903,-0.00016089410223685263,-4.9353290251019644e-05,comparado
19900625_Republic_of_Ireland_vs_Romania,1990-06-25,Republic of Ireland,Romania,1720.083,1704.572,1720.0825814121727,1704.5723472183388,0.0004185878274256538,-0.0003472183389021666,comparado
19900625_Italy_vs_Uruguay,1990-06-25,Italy,Uruguay,1832.089,1719.266,1832.0887109295923,1719.2655123127283,0.00028907040768899606,0.0004876872717431979,comparado
19900626_England_vs_Belgium,1990-06-26,England,Belgium,1779.459,1728.974,1779.4588385885895,1728.9735465732722,0.0001614114105450426,0.0004534267277449544,comparado
19900626_Spain_vs_Yugoslavia,1990-06-26,Spain,Yugoslavia,1802.789,1726.019,1802.7886193956,1726.0192839790084,0.00038060439987930295,-0.0002839790083726257,comparado
19900630_Italy_vs_Republic_of_Ireland,1990-06-30,Italy,Republic of Ireland,1847.148,1719.146,1847.148129496281,1719.1457207961007,-0.00012949628103342548,0.0002792038992538437,comparado
19900630_Yugoslavia_vs_Argentina,1990-06-30,Yugoslavia,Argentina,1751.585,1707.5,1751.5853723516839,1707.4997355246953,-0.0003723516838363139,0.00026447530467521574,comparado
19900701_Cameroon_vs_England,1990-07-01,Cameroon,England,1711.062,1797.429,1711.0616929410955,1797.4286601748156,0.0003070589043545624,0.0003398251844828337,comparado
19900701_Germany_vs_Czechoslovakia,1990-07-01,Germany,Czechoslovakia,1860.151,1736.048,1860.1510952361832,1736.0481419349412,-9.523618314233318e-05,-0.0001419349412117299,comparado
19900703_Italy_vs_Argentina,1990-07-03,Italy,Argentina,1860.743,1710.15,1860.7433318900903,1710.1501879449381,-0.00033189009036505013,-0.00018794493803397927,comparado
19900704_Germany_vs_England,1990-07-04,Germany,England,1873.953,1813.313,1873.9534984997083,1813.3133279706212,-0.0004984997083283815,-0.0003279706211287703,comparado
19900707_Italy_vs_England,1990-07-07,Italy,England,1852.171,1816.942,1852.1712632449774,1816.941822929459,-0.0002632449773045664,0.000177070540985369,comparado
19900708_Germany_vs_Argentina,1990-07-08,Germany,Argentina,1870.325,1718.722,1870.3250035408705,1718.722256590051,-3.5408704661676893e-06,-0.000256590051094463,comparado
19910706_Chile_vs_Venezuela,1991-07-06,Chile,Venezuela,1635.295,1277.451,1635.2945223294876,1277.451226449485,0.00047767051250957593,-0.0002264494848986942,comparado
19910706_Paraguay_vs_Peru,1991-07-06,Paraguay,Peru,1616.838,1464.808,1616.837934046818,1464.807664335608,6.595318200197653e-05,0.00033566439196874853,comparado
19910707_Bolivia_vs_Uruguay,1991-07-07,Bolivia,Uruguay,1463.45,1688.201,1463.4499564998198,1688.2014630187282,4.35001802543411e-05,-0.0004630187281691178,comparado
19910707_Colombia_vs_Ecuador,1991-07-07,Colombia,Ecuador,1630.508,1488.753,1630.5080612232869,1488.7528222108588,-6.122328682067746e-05,0.0001777891411620658,comparado
19910708_Argentina_vs_Venezuela,1991-07-08,Argentina,Venezuela,1722.145,1272.964,1722.1450432379713,1272.9644845300172,-4.323797134020424e-05,-0.0004845300172746647,comparado
19910708_Chile_vs_Peru,1991-07-08,Chile,Peru,1639.781,1452.452,1639.7812642489553,1452.4520010742178,-0.0002642489553181804,-1.0742178346845321e-06,comparado
19910709_Bolivia_vs_Brazil,1991-07-09,Bolivia,Brazil,1475.411,1823.407,1475.4109364656636,1823.406857993831,6.353433650474472e-05,0.00014200616897142027,comparado
19910709_Ecuador_vs_Uruguay,1991-07-09,Ecuador,Uruguay,1475.875,1676.24,1475.875137212747,1676.2404830528844,-0.0001372127469494444,-0.00048305288441952143,comparado
19910710_Chile_vs_Argentina,1991-07-10,Chile,Argentina,1650.574,1725.533,1650.5738601805683,1725.5328377528845,0.00013981943175167544,0.00016224711544055026,comparado
19910710_Paraguay_vs_Venezuela,1991-07-10,Paraguay,Venezuela,1629.194,1269.577,1629.1935973082082,1269.576690015104,0.0004026917918054096,0.0003099848959209339,comparado
19910711_Bolivia_vs_Colombia,1991-07-11,Bolivia,Colombia,1470.419,1643.386,1470.4186201002076,1643.3857462213987,0.0003798997925059666,0.00025377860129083274,comparado
19910711_Brazil_vs_Uruguay,1991-07-11,Brazil,Uruguay,1828.399,1665.315,1828.399174359287,1665.3149978976783,-0.00017435928702980164,2.102321786878747e-06,comparado
19910712_Argentina_vs_Paraguay,1991-07-12,Argentina,Paraguay,1742.071,1636.44,1742.0711166808774,1636.4401308150334,-0.00011668087745420053,-0.00013081503334433364,comparado
19910712_Peru_vs_Venezuela,1991-07-12,Peru,Venezuela,1441.659,1262.33,1441.6594051426048,1262.3301565082788,-0.0004051426046771667,-0.00015650827890567598,comparado
19910713_Bolivia_vs_Ecuador,1991-07-13,Bolivia,Ecuador,1480.087,1486.801,1480.0873617443385,1486.800622367953,-0.00036174433853375376,0.00037763204682050855,comparado
19910713_Brazil_vs_Colombia,1991-07-13,Brazil,Colombia,1819.207,1633.717,1819.207273983839,1633.7170045772677,-0.00027398383895160805,-4.5772676458000205e-06,comparado
19910714_Argentina_vs_Peru,1991-07-14,Argentina,Peru,1761.655,1458.075,1761.6549999843212,1458.0747219310026,1.567877916386351e-08,0.00027806899743154645,comparado
19910714_Chile_vs_Paraguay,1991-07-14,Chile,Paraguay,1634.036,1616.856,1634.0355812525754,1616.8562475115896,0.0004187474246464262,-0.00024751158957769803,comparado
19910715_Brazil_vs_Ecuador,1991-07-15,Brazil,Ecuador,1787.54,1519.845,1787.5398885390464,1519.8450059751915,0.00011146095357617014,-5.975191470497521e-06,comparado
19910715_Colombia_vs_Uruguay,1991-07-15,Colombia,Uruguay,1665.384,1674.507,1665.3843900220604,1674.5068982731261,-0.0003900220604009519,0.00010172687393605884,comparado
19910717_Argentina_vs_Brazil,1991-07-17,Argentina,Brazil,1767.886,1794.796,1767.885979851151,1794.796059820217,2.014884898926539e-05,-5.982021684758365e-05,comparado
19910717_Chile_vs_Colombia,1991-07-17,Chile,Colombia,1665.915,1644.936,1665.9150094635975,1644.9356538220645,-9.463597507419763e-06,0.00034617793539837294,comparado
19910719_Brazil_vs_Colombia,1991-07-19,Brazil,Colombia,1772.173,1646.202,1772.1727823943986,1646.2021671213001,0.0002176056013922789,-0.0001671213001372962,comparado
19910719_Chile_vs_Argentina,1991-07-19,Chile,Argentina,1664.648,1790.509,1664.6484961643619,1790.5092572769693,-0.0004961643619481038,-0.0002572769692505972,comparado
19910721_Argentina_vs_Colombia,1991-07-21,Argentina,Colombia,1783.218,1631.963,1783.2180578218936,1631.9632371605826,-5.7821893506115885e-05,-0.0002371605826283485,comparado
19910721_Chile_vs_Brazil,1991-07-21,Chile,Brazil,1671.94,1786.412,1671.9396956194375,1786.4117123551162,0.00030438056251114176,0.0002876448838833312,comparado
19920610_Sweden_vs_France,1992-06-10,Sweden,France,1694.447,1805.7,1694.4470589735945,1805.6998243454016,-5.8973594605049584e-05,0.00017565459847901366,comparado
19920611_Denmark_vs_England,1992-06-11,Denmark,England,1725.643,1824.434,1725.6434876014196,1824.4338536510074,-0.0004876014195360767,0.00014634899252996547,comparado
19920612_Netherlands_vs_Scotland,1992-06-12,Netherlands,Scotland,1792.91,1658.518,1792.9100948900882,1658.518157303256,-9.489008812124666e-05,-0.00015730325594631722,comparado
19920612_Russia_vs_Germany,1992-06-12,Russia,Germany,1775.778,1878.202,1775.7782454529338,1878.2018736504576,-0.0002454529337683198,0.00012634954237000784,comparado
19920614_France_vs_England,1992-06-14,France,England,1799.196,1818.619,1799.196168951415,1818.618565456225,-0.00016895141516215517,0.00043454377487250895,comparado
19920614_Sweden_vs_Denmark,1992-06-14,Sweden,Denmark,1700.951,1731.459,1700.950714367581,1731.458775796202,0.00028563241903611924,0.00022420379809773294,comparado
19920615_Netherlands_vs_Russia,1992-06-15,Netherlands,Russia,1806.169,1781.796,1806.169330136882,1781.7957054346296,-0.0003301368819847994,0.00029456537049554754,comparado
19920615_Scotland_vs_Germany,1992-06-15,Scotland,Germany,1645.259,1872.184,1645.258922056462,1872.1844136687619,7.794353791723552e-05,-0.0004136687618938595,comparado
19920617_France_vs_Denmark,1992-06-17,France,Denmark,1800.369,1708.62,1800.3688927661924,1708.6195061309375,0.00010723380751187506,0.0004938690624385345,comparado
19920617_Sweden_vs_England,1992-06-17,Sweden,England,1723.79,1817.446,1723.7899840328455,1817.4458416414477,1.5967154467944056e-05,0.00015835855219847872,comparado
19920618_Netherlands_vs_Germany,1992-06-18,Netherlands,Germany,1804.699,1881.098,1804.6985306060992,1881.0981755899577,0.00046939390085753985,-0.00017558995773470087,comparado
19920618_Scotland_vs_Russia,1992-06-18,Scotland,Russia,1636.345,1783.267,1636.3451601352663,1783.2665049654124,-0.0001601352662419231,0.0004950345876295614,comparado
19920621_Sweden_vs_Germany,1992-06-21,Sweden,Germany,1750.318,1853.976,1750.317569814832,1853.9762174598825,0.0004301851679429092,-0.00021745988237853453,comparado
19920622_Netherlands_vs_Denmark,1992-06-22,Netherlands,Denmark,1831.82,1735.04,1831.8204887361744,1735.0396890701631,-0.0004887361744749796,0.0003109298368144664,comparado
19920626_Denmark_vs_Germany,1992-06-26,Denmark,Germany,1740.743,1868.89,1740.7426489869338,1868.8903086208645,0.0003510130661652511,-0.000308620864416298,comparado
19930615_Ecuador_vs_Venezuela,1993-06-15,Ecuador,Venezuela,1517.996,1255.744,1517.9964146093105,1255.7439067538462,-0.00041460931038272975,9.324615371042455e-05,comparado
19930616_Colombia_vs_Mexico,1993-06-16,Colombia,Mexico,1638.094,1790.331,1638.0939486190855,1790.3307361884815,5.1380914555920754e-05,0.00026381151837995276,comparado
19930616_Uruguay_vs_United_States,1993-06-16,Uruguay,United States,1710.945,1588.259,1710.9450776015212,1588.259073927164,-7.760152129776543e-05,-7.392716406684485e-05,comparado
19930617_Argentina_vs_Bolivia,1993-06-17,Argentina,Bolivia,1827.437,1454.419,1827.4368278616791,1454.4188958534764,0.0001721383207495819,0.0001041465236539807,comparado
19930618_Brazil_vs_Peru,1993-06-18,Brazil,Peru,1821.416,1457.892,1821.416156417897,1457.8919378647095,-0.0001564178969601926,6.21352905909589e-05,comparado
19930618_Paraguay_vs_Chile,1993-06-18,Paraguay,Chile,1573.762,1659.548,1573.7621538471103,1659.5484891463577,-0.0001538471103685879,-0.0004891463577223476,comparado
19930619_Ecuador_vs_United_States,1993-06-19,Ecuador,United States,1530.166,1574.381,1530.1660178321813,1574.3809816753271,-1.783218135642528e-05,1.8324672964808997e-05,comparado
19930619_Uruguay_vs_Venezuela,1993-06-19,Uruguay,Venezuela,1724.823,1243.574,1724.8231698533582,1243.5743035309754,-0.0001698533581020456,-0.0003035309753158799,comparado
19930620_Argentina_vs_Mexico,1993-06-20,Argentina,Mexico,1831.829,1760.676,1831.8294896466448,1760.6760345402356,-0.0004896466448371939,-3.4540235674285213e-05,comparado
19930620_Colombia_vs_Bolivia,1993-06-20,Colombia,Bolivia,1667.749,1450.026,1667.7486502673314,1450.0262340685108,0.0003497326686101587,-0.00023406851073559665,comparado
19930621_Brazil_vs_Chile,1993-06-21,Brazil,Chile,1805.028,1633.466,1805.0284626130206,1633.4661830535383,-0.0004626130205451773,-0.00018305353842151817,comparado
19930621_Paraguay_vs_Peru,1993-06-21,Paraguay,Peru,1599.844,1474.28,1599.8444599399297,1474.2796316695858,-0.0004599399296694173,0.0003683304141759436,comparado
19930622_Ecuador_vs_Uruguay,1993-06-22,Ecuador,Uruguay,1555.645,1706.299,1555.6450753050144,1706.299105926098,-7.530501443397952e-05,-0.00010592609805826214,comparado
19930622_United_States_vs_Venezuela,1993-06-22,United States,Venezuela,1548.902,1262.098,1548.901924202494,1262.0983674582355,7.579750604236324e-05,-0.00036745823558703705,comparado
19930623_Argentina_vs_Colombia,1993-06-23,Argentina,Colombia,1827.588,1656.078,1827.5879056544636,1656.078006085851,9.434553635401244e-05,-6.0858510551042855e-06,comparado
19930623_Mexico_vs_Bolivia,1993-06-23,Mexico,Bolivia,1764.918,1461.697,1764.9176185324168,1461.6968782499912,0.0003814675831108616,0.00012175000870229269,comparado
19930624_Brazil_vs_Paraguay,1993-06-24,Brazil,Paraguay,1774.427,1592.569,1774.4267582355956,1592.5689959193471,0.00024176440433620883,4.080652843185817e-06,comparado
19930624_Chile_vs_Peru,1993-06-24,Chile,Peru,1664.068,1481.555,1664.0678874309633,1481.5550956901684,0.00011256903667344886,-9.569016833665955e-05,comparado
19930626_Colombia_vs_Uruguay,1993-06-26,Colombia,Uruguay,1665.677,1676.724,1665.6772061578658,1676.7239705325467,-0.00020615786593225494,2.9467453259712784e-05,comparado
19930626_Ecuador_vs_Paraguay,1993-06-26,Ecuador,Paraguay,1585.22,1578.596,1585.2202106985658,1578.595687188423,-0.00021069856575195445,0.00031281157703233475,comparado
19930627_Brazil_vs_Argentina,1993-06-27,Brazil,Argentina,1788.4,1817.989,1788.4000669665197,1817.9887055824488,-6.696651962556643e-05,0.0002944175512311631,comparado
19930627_Peru_vs_Mexico,1993-06-27,Peru,Mexico,1512.673,1750.16,1512.6727062820064,1750.1595892257462,0.0002937179935997847,0.0004107742538508319,comparado
19930630_Ecuador_vs_Mexico,1993-06-30,Ecuador,Mexico,1613.692,1762.068,1613.6916484667374,1762.0680752697483,0.0003515332625738665,-7.526974832217093e-05,comparado
19930701_Colombia_vs_Argentina,1993-07-01,Colombia,Argentina,1666.345,1816.205,1666.3446792679931,1816.2045948188218,0.0003207320069122943,0.00040518117816645827,comparado
19930703_Ecuador_vs_Colombia,1993-07-03,Ecuador,Colombia,1600.786,1674.88,1600.7856132282818,1674.8797821332262,0.0003867717182401975,0.0002178667739372031,comparado
19930704_Argentina_vs_Mexico,1993-07-04,Argentina,Mexico,1807.669,1774.974,1807.6694919535887,1774.974110508204,-0.00049195358860743,-0.00011050820398850192,comparado
19940617_Germany_vs_Bolivia,1994-06-17,Germany,Bolivia,1860.832,1540.142,1860.8323005970465,1540.1420829448687,-0.00030059704636187234,-8.294486860904726e-05,comparado
19940617_Spain_vs_South_Korea,1994-06-17,Spain,South Korea,1768.448,1721.077,1768.4484727301967,1721.0768245929248,-0.0004727301966340747,0.00017540707517582632,comparado
19940618_Colombia_vs_Romania,1994-06-18,Colombia,Romania,1767.741,1735.597,1767.7407258720293,1735.5970255931811,0.00027412797066972416,-2.5593181135263876e-05,comparado
19940618_Italy_vs_Republic_of_Ireland,1994-06-18,Italy,Republic of Ireland,1834.06,1734.612,1834.0595787840482,1734.6117067824102,0.00042121595174648974,0.0002932175898422429,comparado
19940618_United_States_vs_Switzerland,1994-06-18,United States,Switzerland,1594.395,1706.288,1594.3951220744675,1706.2881029116345,-0.00012207446752654505,-0.00010291163448528096,comparado
19940619_Belgium_vs_Morocco,1994-06-19,Belgium,Morocco,1693.89,1681.044,1693.8897109198883,1681.0442675100414,0.0002890801117700903,-0.0002675100413398468,comparado
19940619_Cameroon_vs_Sweden,1994-06-19,Cameroon,Sweden,1675.251,1760.385,1675.2513859749565,1760.384880779757,-0.0003859749565435777,0.00011922024305022205,comparado
19940619_Norway_vs_Mexico,1994-06-19,Norway,Mexico,1695.441,1770.567,1695.4407585096997,1770.567281513147,0.00024149030036824115,-0.00028151314700153307,comparado
19940620_Brazil_vs_Russia,1994-06-20,Brazil,Russia,1806.877,1734.589,1806.8773264068152,1734.5892249823178,-0.00032640681524753745,-0.0002249823178317456,comparado
19940620_Netherlands_vs_Saudi_Arabia,1994-06-20,Netherlands,Saudi Arabia,1824.315,1699.855,1824.3152389866286,1699.8548172486694,-0.00023898662857391173,0.00018275133061251836,comparado
19940621_Argentina_vs_Greece,1994-06-21,Argentina,Greece,1781.328,1601.847,1781.3279999855044,1601.8472873601713,1.449552655685693e-08,-0.0002873601713417884,comparado
19940621_Germany_vs_Spain,1994-06-21,Germany,Spain,1866.559,1765.603,1866.5585119545915,1765.602807086629,0.0004880454084741359,0.0001929133711655595,comparado
19940621_Nigeria_vs_Bulgaria,1994-06-21,Nigeria,Bulgaria,1732.855,1655.336,1732.854739480008,1655.3358023367775,0.00026051999202536535,0.00019766322247960488,comparado
19940622_Romania_vs_Switzerland,1994-06-22,Romania,Switzerland,1760.433,1699.749,1760.4333829216832,1699.7494825421677,-0.00038292168324005615,-0.00048254216767418256,comparado
19940622_United_States_vs_Colombia,1994-06-22,United States,Colombia,1600.934,1742.904,1600.9337424439343,1742.9043685435272,0.00025755606566235656,-0.0003685435272018367,comparado
19940623_Italy_vs_Norway,1994-06-23,Italy,Norway,1807.208,1720.912,1807.2076158474488,1720.912148380818,0.0003841525513053057,-0.00014838081801826775,comparado
19940623_South_Korea_vs_Bolivia,1994-06-23,South Korea,Bolivia,1723.922,1534.416,1723.9224902364926,1534.4158715873236,-0.0004902364926238079,0.00012841267630392394,comparado
19940624_Brazil_vs_Cameroon,1994-06-24,Brazil,Cameroon,1824.633,1680.297,1824.6326956194935,1680.2965268520397,0.0003043805065772176,0.00047314796029240824,comparado
19940624_Mexico_vs_Republic_of_Ireland,1994-06-24,Mexico,Republic of Ireland,1745.096,1761.464,1745.0958916420286,1761.4636697190097,0.00010835797138497583,0.00033028099028342695,comparado
19940624_Sweden_vs_Russia,1994-06-24,Sweden,Russia,1755.34,1716.834,1755.3397399026737,1716.8338557696395,0.00026009732619058923,0.00014423036054722616,comparado
19940625_Argentina_vs_Nigeria,1994-06-25,Argentina,Nigeria,1797.732,1754.804,1797.7317212601067,1754.8037723144587,0.0002787398932468932,0.00022768554140384367,comparado
19940625_Belgium_vs_Netherlands,1994-06-25,Belgium,Netherlands,1714.114,1838.099,1714.1136491768923,1838.0985807253103,0.00035082310773759673,0.00041927468964786385,comparado
19940625_Saudi_Arabia_vs_Morocco,1994-06-25,Saudi Arabia,Morocco,1686.071,1660.82,1686.0714755099877,1660.8203292530375,-0.0004755099878366309,-0.0003292530375347269,comparado
19940626_Bulgaria_vs_Greece,1994-06-26,Bulgaria,Greece,1633.387,1585.444,1633.3867695023268,1585.443566085569,0.00023049767310112657,0.00043391443091422843,comparado
19940626_Switzerland_vs_Colombia,1994-06-26,Switzerland,Colombia,1732.979,1713.771,1732.9787971238375,1713.7709851227685,0.00020287616257519403,1.4877231478749309e-05,comparado
19940626_United_States_vs_Romania,1994-06-26,United States,Romania,1630.067,1727.204,1630.067125864693,1727.2040683400135,-0.00012586469301822945,-6.834001351307961e-05,comparado
